,movieId,tconst,title,Annee,rating,titleType,isAdult,runtimeMinutes,Action,Adventure,Animation,Biography,Children,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,IMAX,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,original_language,revenue,budget
139,166,tt0112887,"Doom Generation, The",1995,3.0,movie,0.0,83,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
140,168,tt0113071,First Knight,1995,3.0,movie,0.0,134,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,127600435.0,55000000
141,169,tt0113114,Free Willy 2: The Adventure Home,1995,3.0,movie,0.0,95,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
142,170,tt0113243,Hackers,1995,3.0,movie,0.0,105,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,7563728.0,20000000
143,171,tt0113464,Jeffrey,1995,3.5,movie,0.0,92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
144,172,tt0113481,Johnny Mnemonic,1995,3.0,movie,0.0,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,19075720.0,25000000
145,173,tt0113492,Judge Dredd,1995,3.0,movie,0.0,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,113493481.0,90000000
146,174,tt0113500,Jury Duty,1995,2.5,movie,0.0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,17014653.0,0
147,175,tt0113540,Kids,1995,4.0,movie,0.0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,7412216.0,1500000
148,176,tt0113677,Living in Oblivion,1995,4.0,movie,0.0,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,1148752.0,500000
149,177,tt0113690,Lord of Illusions,1995,3.0,movie,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
150,178,tt0107447,Love & Human Remains,1993,1.0,movie,0.0,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
151,179,tt0113729,Mad Love,1995,1.5,movie,0.0,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,15453274.0,0
152,180,tt0113749,Mallrats,1995,3.75,movie,0.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,2122561.0,6000000
153,181,tt0113820,Mighty Morphin Power Rangers: The Movie,1995,2.5,movie,0.0,95,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,66000000.0,15000000
154,183,tt0110604,Mute Witness,1994,3.5,movie,0.0,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,1.0,2
155,184,tt0110620,Nadja,1994,3.5,movie,0.0,93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
156,185,tt0113957,"Net, The",1995,3.0,movie,0.0,114,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,110627965.0,22000000
157,186,tt0113986,Nine Months,1995,3.0,movie,0.0,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,69660733.0,0
158,187,tt0114095,Party Girl,1995,4.25,movie,0.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,472370.0,150000
159,188,tt0114194,"Prophecy, The",1995,3.5,movie,0.0,98,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,en,16.0,8
160,189,tt0114241,Reckless,1995,3.0,movie,0.0,91,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
161,190,tt0114323,Safe,1995,3.0,movie,0.0,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
162,191,tt0114345,"Scarlet Letter, The",1995,2.0,movie,0.0,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,10382407.0,50000000
163,193,tt0114436,Showgirls,1995,2.0,movie,0.0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,20350754.0,45000000
164,194,tt0114478,Smoke,1995,4.0,movie,0.0,112,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,8349430.0,7000000
165,195,tt0114496,Something to Talk About,1995,3.5,movie,0.0,106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,50892160.0,0
166,196,tt0114508,Species,1995,3.0,movie,0.0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,113374103.0,35000000
167,198,tt0114558,Strange Days,1995,3.0,movie,0.0,145,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,en,7959291.0,42000000
168,199,tt0058450,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,4.25,movie,0.0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,fr,0.0,0
169,201,tt0114663,Three Wishes,1995,3.0,movie,0.0,115,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,7025496.0,0
170,202,tt0114702,Total Eclipse,1995,3.0,movie,0.0,111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,339889.0,0
171,203,tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,3.0,movie,0.0,109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,47774193.0,0
172,204,tt0114781,Under Siege 2: Dark Territory,1995,3.0,movie,0.0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,104324083.0,60000000
173,205,tt0114798,Unstrung Heroes,1995,3.0,movie,0.0,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
174,206,tt0114805,Unzipped,1995,3.0,movie,0.0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
175,207,tt0114887,"Walk in the Clouds, A",1995,3.5,movie,0.0,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,50012507.0,20000000
176,208,tt0114898,Waterworld,1995,3.0,movie,0.0,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,264218220.0,175000000
177,209,tt0114928,White Man's Burden,1995,3.0,movie,0.0,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,8000000
178,210,tt0114938,Wild Bill,1995,3.0,movie,0.0,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,0.0,30000000
179,211,tt0109340,"Browning Version, The",1994,3.5,movie,0.0,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
180,212,tt0112602,Bushwhacked,1995,3.5,movie,0.0,90,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,0.0,0
181,213,tt0111579,Burnt by the Sun (Utomlyonnye solntsem),1994,4.75,movie,0.0,135,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ru,2616503.0,2800000
182,214,tt0110882,Before the Rain (Pred dozhdot),1994,4.0,movie,0.0,113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,en,763847.0,0
183,215,tt0112471,Before Sunrise,1995,4.0,movie,0.0,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,5535405.0,2500000
184,216,tt0112508,Billy Madison,1995,3.0,movie,0.0,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,26488734.0,10000000
185,217,tt0112438,"Babysitter, The",1995,2.0,movie,0.0,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
186,218,tt0112571,Boys on the Side,1995,3.5,movie,0.0,115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,23450000.0,21000000
187,219,tt0112757,"Cure, The",1995,3.0,movie,0.0,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
188,220,tt0112643,Castle Freak,1995,3.0,video,0.0,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,en,0.0,0
189,222,tt0112679,Circle of Friends,1995,4.0,movie,0.0,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
190,223,tt0109445,Clerks,1994,4.0,movie,0.0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,3151130.0,27000
191,224,tt0112883,Don Juan DeMarco,1995,3.75,movie,0.0,97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,22200000.0,25000000
192,225,tt0109635,Disclosure,1994,3.25,movie,0.0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,214015089.0,55000000
193,227,tt0109676,Drop Zone,1994,3.0,movie,0.0,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,45000000
194,228,tt0112854,Destiny Turns on the Radio,1995,3.0,movie,0.0,102,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it,0.0,0
195,229,tt0109579,Death and the Maiden,1994,3.0,movie,0.0,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
196,230,tt0109642,Dolores Claiborne,1995,3.0,movie,0.0,132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
197,231,tt0109686,Dumb & Dumber (Dumb and Dumber),1994,3.0,movie,0.0,107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,247275374.0,16000000
198,232,tt0111797,Eat Drink Man Woman (Yin shi nan nu),1994,4.0,movie,0.0,124,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,zh,7294403.0,0
199,233,tt0109759,Exotica,1994,3.5,movie,0.0,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
200,234,tt0109758,Exit to Eden,1994,3.0,movie,0.0,113,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,6841570.0,0
201,235,tt0109707,Ed Wood,1994,4.0,movie,0.0,127,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,5887457.0,18000000
202,236,tt0113117,French Kiss,1995,3.0,movie,0.0,111,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
203,237,tt0113097,Forget Paris,1995,3.25,movie,0.0,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
204,238,tt0113028,Far From Home: The Adventures of Yellow Dog,1995,4.0,movie,0.0,81,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
205,239,tt0113198,"Goofy Movie, A",1995,3.0,movie,0.0,78,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,35348597.0,0
206,240,tt0113303,Hideaway,1995,2.5,movie,0.0,106,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,12201255.0,15000000
207,241,tt0113089,Fluke,1995,4.0,movie,0.0,96,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
208,242,tt0109771,Farinelli: il castrato,1994,4.0,movie,0.0,111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,fr,0.0,0
209,243,tt0113199,Gordy,1995,3.0,movie,0.0,90,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,3992809.0,0
210,246,tt0110057,Hoop Dreams,1994,4.5,movie,0.0,170,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,7830611.0,700000
211,247,tt0110005,Heavenly Creatures,1994,4.0,movie,0.0,99,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,3049135.0,5000000
212,248,tt0110066,Houseguest,1994,3.0,movie,0.0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,26325256.0,10500000
213,249,tt0110116,Immortal Beloved,1994,4.0,movie,0.0,121,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,en,0.0,120
214,250,tt0110006,Heavyweights (Heavy Weights),1995,2.75,movie,0.0,100,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,17689177.0,0
215,251,tt0113360,"Hunted, The",1995,3.0,movie,0.0,110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
216,252,tt0110099,I.Q.,1994,3.5,movie,0.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,25000000
217,253,tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,3.5,movie,0.0,123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,223664608.0,60000000
218,254,tt0113463,Jefferson in Paris,1995,3.0,movie,0.0,139,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,2474000.0,14000000
219,255,tt0110189,"Jerky Boys, The",1995,2.0,movie,0.0,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
220,256,tt0110216,Junior,1994,3.0,movie,0.0,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,en,37000000.0,60000000
221,257,tt0113501,Just Cause,1995,3.0,movie,0.0,102,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
222,258,tt0113538,"Kid in King Arthur's Court, A",1995,3.0,movie,0.0,89,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
223,259,tt0113552,Kiss of Death,1995,3.0,movie,0.0,101,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,40000000
224,260,tt0076759,Star Wars: Episode IV - A New Hope,1977,4.5,movie,0.0,121,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,775398007.0,11000000
225,261,tt0110367,Little Women,1994,4.0,movie,0.0,115,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,18000000
226,262,tt0113670,"Little Princess, A",1995,4.0,movie,0.0,97,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,17000000
227,263,tt0110296,Ladybird Ladybird,1994,4.0,movie,0.0,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
228,265,tt0103994,Like Water for Chocolate (Como agua para chocolate),1992,4.0,movie,0.0,105,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,es,21665468.0,2000000
229,266,tt0110322,Legends of the Fall,1994,3.5,movie,0.0,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,en,160638883.0,30000000
230,267,tt0110443,Major Payne,1995,3.0,movie,0.0,95,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
231,269,tt0107566,My Crazy Life (Mi vida loca),1993,3.0,movie,0.0,92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
232,270,tt0110391,Love Affair,1994,3.0,movie,0.0,108,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,60000000
233,271,tt0113691,Losing Isaiah,1995,3.5,movie,0.0,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,7603766.0,17000000
234,272,tt0110428,"Madness of King George, The",1994,4.0,movie,0.0,110,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
235,273,tt0109836,Mary Shelley's Frankenstein (Frankenstein),1994,3.0,movie,0.0,123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,en,112006296.0,45000000
236,274,tt0113755,Man of the House,1995,3.0,movie,0.0,96,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
237,275,tt0110538,Mixed Nuts,1994,2.0,movie,0.0,97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,15000000
238,276,tt0110516,Milk Money,1994,3.0,movie,0.0,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,18137661.0,0
239,277,tt0110527,Miracle on 34th Street,1994,3.0,movie,0.0,114,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,46264384.0,0
240,278,tt0113808,Miami Rhapsody,1995,1.5,movie,0.0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,5.0,6
241,279,tt0113896,My Family,1995,3.0,movie,0.0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,5500000
242,280,tt0113870,Murder in the First,1995,4.0,movie,0.0,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,17381942.0,0
243,281,tt0110684,Nobody's Fool,1994,4.0,movie,0.0,110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
244,282,tt0110638,Nell,1994,3.0,movie,0.0,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,106683817.0,31000000
245,283,tt0113967,New Jersey Drive,1995,4.0,movie,0.0,98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
246,284,tt0117169,New York Cop (Nyû Yôku no koppu),1993,4.5,movie,0.0,93,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
247,285,tt0106402,Beyond Bedlam,1993,4.0,movie,0.0,89,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,4800000
248,287,tt0110671,Nina Takes a Lover,1994,3.0,movie,0.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
249,288,tt0110632,Natural Born Killers,1994,3.0,movie,0.0,118,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,50282766.0,34000000
250,289,tt0110737,Only You,1994,3.0,movie,0.0,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
251,290,tt0110729,Once Were Warriors,1994,4.0,movie,0.0,102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,2201126.0,0
252,291,tt0114151,Poison Ivy II,1996,2.0,movie,0.0,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
253,292,tt0114069,Outbreak,1995,3.0,movie,0.0,127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,189859560.0,50000000
254,293,tt0110413,Léon: The Professional (a.k.a. The Professional) (Léon),1994,4.0,movie,0.0,110,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fr,45284974.0,16000000
255,294,tt0114113,"Perez Family, The",1995,3.0,movie,0.0,113,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,2832826.0,11000000
256,295,tt0114210,"Pyromaniac's Love Story, A",1995,3.0,movie,0.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
257,296,tt0110912,Pulp Fiction,1994,4.5,movie,0.0,154,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,213928762.0,8000000
258,298,tt0105652,Pushing Hands (Tui shou),1992,2.0,movie,0.0,105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zh,152322.0,400000
259,299,tt0110889,Priest,1994,4.0,movie,0.0,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,4176932.0,0
260,300,tt0110932,Quiz Show,1994,3.5,movie,0.0,133,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
261,301,tt0114129,Picture Bride (Bijo photo),1994,4.0,movie,0.0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
262,302,tt0110963,"Queen Margot (Reine Margot, La)",1994,3.0,movie,0.0,159,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,fr,0.0,0
263,303,tt0114214,"Quick and the Dead, The",1995,3.0,movie,0.0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,18552460.0,32000000
264,304,tt0114296,Roommates,1995,4.0,movie,0.0,108,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sv,12400000.0,22000000
265,305,tt0110907,Ready to Wear (Pret-A-Porter),1994,3.0,movie,0.0,133,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,11300653.0,15000000
266,306,tt0111495,Three Colors: Red (Trois couleurs: Rouge),1994,4.5,movie,0.0,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,fr,0.0,0
267,307,tt0108394,Three Colors: Blue (Trois couleurs: Bleu),1993,4.25,movie,0.0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,fr,0.0,0
268,308,tt0111507,Three Colors: White (Trzy kolory: Bialy),1994,4.0,movie,0.0,92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fr,0.0,0
269,310,tt0114268,Rent-a-Kid,1995,3.0,tvMovie,0.0,85,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
270,311,tt0110965,Relative Fear,1994,3.0,movie,0.0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
271,312,tt0114571,Stuart Saves His Family,1995,1.0,movie,0.0,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
272,313,tt0111333,"Swan Princess, The",1994,3.0,movie,0.0,90,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,9771658.0,35000000
273,314,tt0111112,"Secret of Roan Inish, The",1994,4.0,movie,0.0,103,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,0.0,0
274,315,tt0111255,"Specialist, The",1994,3.0,movie,0.0,110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,170362582.0,45000000
275,316,tt0111282,Stargate,1994,3.0,movie,0.0,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,196567262.0,55000000
276,317,tt0111070,"Santa Clause, The",1994,3.0,movie,0.0,97,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,189833357.0,22000000
277,318,tt0111161,"Shawshank Redemption, The",1994,4.5,movie,0.0,142,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,28341469.0,25000000
278,319,tt0111149,Shallow Grave,1994,4.0,movie,0.0,89,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
279,320,tt0108260,Suture,1993,3.0,movie,0.0,96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,102780.0,0
